(149, -90) = 1
(-166, 35) = 0
(-131, -181) = 0
(-189, 24) = 0
(-52, 149) = 0
(-50, 159) = 0
(-19, -94) = 0
(-105, -105) = 0
(-54, -70) = 0
(-59, -153) = 0
(39, 163) = 1
(111, 133) = 1
(-15, -47) = 0
(-49, -8) = 0
(-63, 132) = 0
(17, 57) = 1
(-75, 173) = 0
(-5, 131) = 0
(131, -155) = 1
(-185, -113) = 0
(-54, -15) = 0
(146, 88) = 1
(-120, 9) = 0
(41, -131) = 1
(-152, -113) = 0
(-81, 130) = 0
(130, -154) = 1
(120, 32) = 1
(117, -49) = 1
(-39, 180) = 0
(151, -99) = 1
(112, 112) = 1
(-163, -5) = 0
(83, 126) = 1
(9, -194) = 1
(-62, -200) = 0
(-86, 1) = 0
(-186, -62) = 0
(160, -137) = 1
(120, -42) = 1
(46, 17) = 1
(-102, 22) = 0
(145, 5) = 1
(-49, -7) = 0
(-148, 45) = 0
(-168, 170) = 0
(177, 84) = 1
(191, -11) = 1
(-135, 163) = 0
(163, 157) = 1
(-105, 167) = 0
(148, 81) = 1
(-78, -47) = 0
(-28, -110) = 0
(175, -177) = 1
(-144, 87) = 0
(-138, 119) = 0
(-199, 166) = 0
(199, -81) = 1
(-25, -159) = 0
(-90, 123) = 0
(-137, 70) = 0
(-161, 194) = 0
(-132, 147) = 0
(-137, 192) = 0
(-140, 35) = 0
(153, -113) = 1
(49, 157) = 1
(35, 59) = 1
(140, -74) = 1
(-185, 10) = 0
(-122, 128) = 0
(132, -50) = 1
(-117, -7) = 0
(-22, -157) = 0
(189, -57) = 1
(-128, -8) = 0
(-179, 62) = 0
(-192, 194) = 0
(-167, -175) = 0
(-180, 117) = 0
(-41, -170) = 0
(-148, 126) = 0
(-175, 98) = 0
(141, 45) = 1
(2, 197) = 1
(-51, -87) = 0
(-90, 79) = 0
(-193, -189) = 0
(183, 139) = 1
(-118, -146) = 0
(61, 120) = 1
(-128, -200) = 0
(132, 1) = 1
(37, 145) = 1
(-19, -196) = 0
(190, 79) = 1
(-4, -20) = 0
(-148, -27) = 0
(-52, 86) = 0
(-94, 12) = 0
(92, 169) = 1
(-91, 6) = 0
(-149, 74) = 0
(175, 41) = 1
(-2, 114) = 0
(-33, -146) = 0
(-182, 157) = 0
(-42, -48) = 0
(-120, -16) = 0
(-118, -43) = 0
(-191, -88) = 0
(99, 108) = 1
(-83, 140) = 0
(80, 73) = 1
(67, 47) = 1
(48, -34) = 1
(136, 41) = 1
(193, -69) = 1
(21, 96) = 1
(180, 187) = 1
(-15, -100) = 0
(49, -18) = 1
(45, 38) = 1
(127, 2) = 1
(84, 191) = 1
(40, -84) = 1
(-170, 153) = 0
(176, -95) = 1
(-199, -83) = 0
(-153, -162) = 0
(11, 15) = 1
(-149, -153) = 0
(95, 124) = 1
(-102, 150) = 0
(98, 86) = 1
(-145, 151) = 0
(40, -129) = 1
(-64, -61) = 0
(-3, -174) = 0
(16, 3) = 1
(-109, 141) = 0
(124, 108) = 1
(141, -50) = 1
(159, -44) = 1
(-185, 28) = 0
(-41, -45) = 0
(-105, -175) = 0
(20, 84) = 1
(199, -86) = 1
(-118, 85) = 0
(-133, 6) = 0
(-7, 15) = 0
(27, -13) = 1
(118, 185) = 1
(50, -198) = 1
(170, 144) = 1
(193, -61) = 1
(-73, -125) = 0
(1, -99) = 0
(-18, 128) = 0
(-96, 4) = 0
(70, -140) = 1
(-24, -84) = 0
(66, -61) = 1
(109, 195) = 1
(-177, -2) = 0
(48, 25) = 1
(44, 181) = 1
(-32, 41) = 0
(-37, 48) = 0
(135, 142) = 1
(34, -144) = 1
(-89, 173) = 0
(-60, -132) = 0
(-149, -8) = 0
(127, -58) = 1
(68, -195) = 1
(62, 33) = 1
(118, -65) = 1
(9, -37) = 1
(85, 45) = 1
(-65, 21) = 0
(-97, -52) = 0
(84, -189) = 1
(-72, 132) = 0
(55, 67) = 1
(86, -64) = 1
(163, 60) = 1
(-63, -195) = 0
(-39, 103) = 0
(85, -129) = 1
(15, 21) = 1
(-171, 190) = 0
(-195, -14) = 0
(133, -175) = 1
(-62, 39) = 0
(-111, 99) = 0
(67, 78) = 1
(115, 18) = 1
(32, -149) = 1
(-18, -117) = 0
(-62, 114) = 0
(158, 101) = 1
(-98, -68) = 0
(153, 99) = 1
(32, 10) = 1
(-155, -30) = 0
(-60, 195) = 0
(-31, -29) = 0
(59, 94) = 1
(22, -195) = 1
(6, -180) = 1
(-149, -176) = 0
(71, 81) = 1
(192, -46) = 1
(72, -129) = 1
(110, 27) = 1
(-179, -102) = 0
(-27, 51) = 0
(-130, 92) = 0
(-133, 176) = 0
(-76, -140) = 0
(-127, -61) = 0
(-77, 136) = 0
(-184, -146) = 0
(112, 55) = 1
(-38, 148) = 0
(-105, -21) = 0
(100, 70) = 1
(96, 126) = 1
(25, 82) = 1
(-140, 154) = 0
(-175, 50) = 0
(41, -122) = 1
(-32, 183) = 0
(-103, -82) = 0
(184, -156) = 1
(-2, 162) = 1
(143, 56) = 1
(81, 91) = 1
(149, -14) = 1
(187, 82) = 1
(74, 53) = 1
(-30, 16) = 0
(91, -56) = 1
(-54, -74) = 0
(55, -53) = 1
(-67, -150) = 0
(-24, 53) = 0
(-91, 114) = 0
(-194, -108) = 0
(-165, 160) = 0
(-39, -84) = 0
(-11, -183) = 0
(158, 43) = 1
(-16, -36) = 0
(-47, -114) = 0
(193, -101) = 1
(190, -15) = 1
(-84, -127) = 0
(112, 57) = 1
(-119, 197) = 0
(2, 193) = 1
(192, -191) = 1
(26, 83) = 1
(109, 23) = 1
(-57, -1) = 0
(-77, 49) = 0
(34, 125) = 1
(-181, -79) = 0
(64, 36) = 1
(55, -180) = 1
(27, 70) = 1
(54, 142) = 1
(-170, -27) = 0
(131, -83) = 1
(199, -119) = 1
(-143, -173) = 0
(-54, 190) = 0
(61, 77) = 1
(40, 172) = 1
(-133, 181) = 0
(-81, 153) = 0
(-114, 85) = 0
(111, 107) = 1
(197, 13) = 1
(-149, -95) = 0
(-137, 21) = 0
(146, -142) = 1
(-193, 77) = 0
(28, -200) = 1
(-53, 86) = 0
(-165, -4) = 0
(72, 53) = 1
(99, -133) = 1
(-69, 173) = 0
(73, -40) = 1
(-55, 80) = 0
(-151, -65) = 0
(-34, -51) = 0
(-103, -86) = 0
(120, -170) = 1
(91, 17) = 1
(-153, -75) = 0
(-126, -74) = 0
(7, -14) = 1
(-54, -137) = 0
(-164, 91) = 0
(-120, -86) = 0
(165, 40) = 1
(-139, -42) = 0
(-119, 118) = 0
(156, -177) = 1
(-76, 54) = 0
(63, 15) = 1
(-120, -165) = 0
(173, -50) = 1
(156, -98) = 1
(152, 136) = 1
(76, -84) = 1
(-139, 82) = 0
(49, 151) = 1
(156, -182) = 1
(-114, 84) = 0
(23, -35) = 1
(118, -48) = 1
(21, 119) = 1
(-183, 174) = 0
(94, 159) = 1
(-93, 76) = 0
(-82, 85) = 0
(196, -6) = 1
(95, 117) = 1
(177, 115) = 1
(121, -61) = 1
(-71, -47) = 0
(-177, -191) = 0
(84, 135) = 1
(-167, -176) = 0
(-77, 52) = 0
(-55, -149) = 0
(183, -147) = 1
(40, -45) = 1
(-145, 169) = 0
(149, 183) = 1
(6, -36) = 1
(63, 167) = 1
(-109, 21) = 0
(-97, -57) = 0
(-134, -39) = 0
(200, -13) = 1
(-166, -181) = 0
(-27, 54) = 0
(-117, 165) = 0
(-122, 22) = 0
(-197, 171) = 0
(34, 129) = 1
(125, 15) = 1
(26, -146) = 1
(-69, 171) = 0
(40, -113) = 1
(-29, -109) = 0
(-138, -145) = 0
(198, -19) = 1
(-110, 143) = 0
(134, -165) = 1
(13, 136) = 1
(-129, -128) = 0
(-90, -34) = 0
(-63, 170) = 0
(-106, 125) = 0
(187, -126) = 1
(-177, 44) = 0
(132, -40) = 1
(-28, 178) = 0
(-52, 163) = 0
(-103, 108) = 0
(-183, 100) = 0
(-192, -84) = 0
(6, -100) = 1
(-98, 61) = 0
(181, -4) = 1
(40, 152) = 1
(100, -147) = 1
(-175, -66) = 0
(5, -49) = 1
(108, -167) = 1
(67, 6) = 1
(126, -14) = 1
(9, 26) = 1
(-68, -197) = 0
(61, -164) = 1
(-192, 177) = 0
(158, 155) = 1
(180, 186) = 1
(-169, 200) = 0
(-40, 153) = 0
(39, -180) = 1
(-67, -9) = 0
(-145, -135) = 0
(5, -59) = 1
(121, 28) = 1
(-172, -9) = 0
(14, -182) = 1
(-39, -176) = 0
(178, -9) = 1
(-100, 98) = 0
(-96, 176) = 0
(-115, 164) = 0
(150, -80) = 1
(163, -23) = 1
(190, 121) = 1
(-114, -100) = 0
(18, 36) = 1
(130, -187) = 1
(1, 166) = 1
(-24, -167) = 0
(-94, -32) = 0
(53, -170) = 1
(-120, -10) = 0
(-182, 148) = 0
(-133, -19) = 0
(31, -1) = 1
(-168, -186) = 0
(-42, -192) = 0
(101, 13) = 1
(-70, 11) = 0
(7, -9) = 1
(-89, -45) = 0
(-8, 95) = 0
(112, 184) = 1
(14, 27) = 1
(121, -175) = 1
(73, -94) = 1
(-182, 47) = 0
(165, 58) = 1
(97, -119) = 1
(-129, -21) = 0
(118, 67) = 1
(-55, 104) = 0
(140, -94) = 1
(-150, -42) = 0
(199, -198) = 1
(162, 145) = 1
(97, 123) = 1
(-23, 114) = 0
(29, 72) = 1
(136, 124) = 1
(-62, -107) = 0
(-157, 46) = 0
(-108, 31) = 0
(-177, -69) = 0
(51, 159) = 1
(27, -182) = 1
(86, 179) = 1
(-178, -171) = 0
(-138, 77) = 0
(-97, 190) = 0
(66, -72) = 1
(-167, 68) = 0
(-21, -109) = 0
(146, -71) = 1
(44, 59) = 1
(119, 176) = 1
(-29, -82) = 0
(-132, -181) = 0
(146, 83) = 1
(-63, 79) = 0
(-154, 73) = 0
(39, -33) = 1
(-39, 139) = 0
(-95, 175) = 0
(-81, 80) = 0
(-185, 135) = 0
(4, 82) = 1
(-154, 197) = 0
(-142, -102) = 0
(99, 28) = 1
(-84, -149) = 0
(-124, 51) = 0
(-7, -174) = 0
(186, 19) = 1
(-160, 92) = 0
(97, -32) = 1
(-67, 74) = 0
(-52, 24) = 0
(53, 37) = 1
(-58, -107) = 0
(8, -87) = 1
(175, 70) = 1
(82, -185) = 1
(132, -85) = 1
(93, 61) = 1
(-101, 28) = 0
(-175, -145) = 0
(4, 14) = 1
(-197, -39) = 0
(194, 95) = 1
(126, -46) = 1
(-39, 64) = 0
(171, -66) = 1
(-17, 172) = 0
(30, 110) = 1
(33, -158) = 1
(150, 88) = 1
(85, 103) = 1
(76, -174) = 1
(-53, 81) = 0
(-76, 35) = 0
(-124, -108) = 0
(-80, 2) = 0
(-1, -135) = 0
(-98, -190) = 0
(-101, -59) = 0
(-87, 142) = 0
(184, 184) = 1
(138, 137) = 1
(10, -73) = 1
(-84, 58) = 0
(-95, 106) = 0
(-79, 165) = 0
(-11, -173) = 0
(-174, -105) = 0
(-156, -36) = 0
(-43, 71) = 0
(184, 44) = 1
(94, 133) = 1
(4, 63) = 1
(46, -174) = 1
(88, 138) = 1
(175, -27) = 1
(180, 66) = 1
(92, -127) = 1
(138, -49) = 1
(-190, 156) = 0
(48, 53) = 1
(173, -194) = 1
(-154, -29) = 0
(177, 80) = 1
(-100, -3) = 0
(188, 147) = 1
(-4, 131) = 0
(-134, -15) = 0
(86, 115) = 1
(46, 199) = 1
(-52, 78) = 0
(73, -149) = 1
(128, -144) = 1
(79, -199) = 1
(-140, 121) = 0
(-130, -130) = 0
(-144, -106) = 0
(188, 99) = 1
(74, -141) = 1
(-91, -10) = 0
(-13, 26) = 0
(199, 83) = 1
(-118, 91) = 0
(160, 71) = 1
(-195, -195) = 0
(157, 129) = 1
(-183, -80) = 0
(191, -112) = 1
(-22, 145) = 0
(-27, -113) = 0
(54, 43) = 1
(-196, -94) = 0
(-1, -3) = 0
(-185, 150) = 0
(-66, -59) = 0
(-123, -156) = 0
(-107, 28) = 0
(94, 149) = 1
(-169, 3) = 0
(171, 11) = 1
(-137, -8) = 0
(195, 115) = 1
(177, 127) = 1
(-3, 59) = 0
(70, 21) = 1
(-21, -72) = 0
(184, 77) = 1
(122, -19) = 1
(-97, -54) = 0
(-156, -13) = 0
(92, 95) = 1
(1, 40) = 1
(130, -161) = 1
(-184, -2) = 0
(90, 3) = 1
(97, -149) = 1
(30, 175) = 1
(-31, -161) = 0
(-188, 183) = 0
(139, 120) = 1
(172, -104) = 1
(-30, -103) = 0
(19, 177) = 1
(137, 77) = 1
(169, 41) = 1
(19, -121) = 1
(-118, -47) = 0
(145, 177) = 1
(-60, -94) = 0
(-189, -58) = 0
(106, -191) = 1
(-156, -149) = 0
(-103, -99) = 0
(4, 87) = 1
(129, -118) = 1
(191, -87) = 1
(133, -49) = 1
(160, -49) = 1
(111, 8) = 1
(-130, 175) = 0
(-97, 25) = 0
(25, -108) = 1
(173, -2) = 1
(-180, 92) = 0
(107, -101) = 1
(4, -23) = 1
(-97, 179) = 0
(177, -100) = 1
(8, -10) = 1
(190, 175) = 1
(-95, 36) = 0
(-58, -5) = 0
(-61, 73) = 0
(-138, 104) = 0
(148, 99) = 1
(32, -65) = 1
(-60, 67) = 0
(-193, -101) = 0
(-108, 169) = 0
(159, 49) = 1
(-151, -139) = 0
(-18, 170) = 0
(96, 95) = 1
(-166, -67) = 0
(-60, 7) = 0
(24, -193) = 1
(51, 28) = 1
(53, -12) = 1
(84, 119) = 1
(-10, -24) = 0
(132, 193) = 1
(161, 135) = 1
(120, -120) = 1
(131, 62) = 1
(-1, -100) = 0
(-176, -180) = 0
(-66, -177) = 0
(1, -145) = 0
(-56, -186) = 0
(14, 122) = 1
(-31, -166) = 0
(83, 199) = 1
(186, 77) = 1
(-30, 73) = 0
(-35, -92) = 0
(-194, -171) = 0
(8, 120) = 1
(50, 198) = 1
(152, 75) = 1
(50, -188) = 1
(-137, -21) = 0
(57, 92) = 1
(87, 178) = 1
(-169, 165) = 0
(193, -23) = 1
(-50, -62) = 0
(-181, -197) = 0
(163, 141) = 1
(16, -107) = 1
(120, 81) = 1
(-123, 29) = 0
(24, 147) = 1
(-101, -142) = 0
(0, 195) = 1
(-99, -132) = 0
(11, 152) = 1
(-161, 133) = 0
(143, 153) = 1
(18, 62) = 1
(173, -173) = 1
(8, 191) = 1
(138, 32) = 1
(4, 117) = 1
(-16, -100) = 0
(-104, -76) = 0
(-19, -157) = 0
(141, -31) = 1
(9, 167) = 1
(3, -43) = 1
(188, 123) = 1
(164, 98) = 1
(-145, -64) = 0
(21, -42) = 1
(64, -114) = 1
(117, -30) = 1
(143, 62) = 1
(92, 153) = 1
(-31, 163) = 0
(73, -145) = 1
(38, 199) = 1
(148, -134) = 1
(-48, 12) = 0
(13, -18) = 1
(-81, 123) = 0
(186, -40) = 1
(-168, 25) = 0
(111, -150) = 1
(-172, -189) = 0
(155, 134) = 1
(149, -161) = 1
(-151, -30) = 0
(137, 190) = 1
(-52, 191) = 0
(17, -127) = 1
(-65, 193) = 0
(71, -190) = 1
(62, -136) = 1
(-51, -1) = 0
(-160, 173) = 0
(16, -54) = 1
(8, 142) = 1
(-60, -42) = 0
(182, 120) = 1
(121, 167) = 1
(-100, 64) = 0
(-121, -47) = 0
(60, -192) = 1
(84, -183) = 1
(131, 101) = 1
(-124, -195) = 0
(-166, 79) = 0
(-183, 60) = 0
(-44, -159) = 0
(50, -116) = 1
(94, 97) = 1
(-194, -27) = 0
(-134, 42) = 0
(-12, -196) = 0
(151, 84) = 1
(74, 187) = 1
(-180, 175) = 0
(-148, 144) = 0
(144, -118) = 1
(116, -157) = 1
(-54, 200) = 0
(43, -13) = 1
(-170, -29) = 0
(161, -115) = 1
(123, -38) = 1
(-43, 200) = 0
(17, 132) = 1
(35, -171) = 1
(22, -81) = 1
(180, 179) = 1
(70, -87) = 1
(-31, 10) = 0
(91, 96) = 1
(63, -41) = 1
(72, 140) = 1
(-23, 172) = 0
(58, -11) = 1
(20, -160) = 1
(70, -146) = 1
(65, -155) = 1
(166, 72) = 1
(178, 13) = 1
(2, -127) = 1
(17, -110) = 1
(-192, 93) = 0
(59, 120) = 1
(-108, -135) = 0
(-63, 98) = 0
(-162, -190) = 0
(-177, -190) = 0
(-74, -92) = 0
(-50, -196) = 0
(92, -39) = 1
(51, -148) = 1
(100, -64) = 1
(-64, 159) = 0
(-133, -137) = 0
(155, 29) = 1
(-67, -50) = 0
(169, 147) = 1
(-114, -158) = 0
(-86, 13) = 0
(-150, 19) = 0
(-38, 14) = 0
(142, -90) = 1
(-171, 108) = 0
(69, -93) = 1
(-69, -128) = 0
(91, 81) = 1
(-31, 72) = 0
(35, 171) = 1
(63, 2) = 1
(91, 28) = 1
(177, -18) = 1
(121, 5) = 1
(-3, 78) = 0
(121, -107) = 1
(42, -50) = 1
(69, 103) = 1
(-60, -90) = 0
(-150, 134) = 0
(23, -32) = 1
(-169, 29) = 0
(163, 199) = 1
(114, -69) = 1
(-114, 177) = 0
(-143, -11) = 0
(164, 135) = 1
(-155, 10) = 0
(182, -75) = 1
(188, 126) = 1
(-63, -140) = 0
(95, -160) = 1
(176, 137) = 1
(-72, 186) = 0
(-176, -193) = 0
(-148, 7) = 0
(196, -20) = 1
(-169, 4) = 0
(-176, -115) = 0
(-41, -135) = 0
(-138, -81) = 0
(-108, 177) = 0
(-25, -88) = 0
(-125, 140) = 0
(147, -91) = 1
(60, -147) = 1
(45, 52) = 1
(-136, 120) = 0
(103, -106) = 1
(195, 145) = 1
(-174, 64) = 0
(117, 175) = 1
(126, 110) = 1
(-118, -31) = 0
(183, 91) = 1
(119, 118) = 1
(25, 111) = 1
(-181, -150) = 0
(26, 104) = 1
(194, -94) = 1
(-199, -168) = 0
(61, 188) = 1
(5, 71) = 1
(158, -125) = 1
(-145, 112) = 0
(-179, 168) = 0
(189, 7) = 1
(134, -58) = 1
(102, 137) = 1
(-41, -89) = 0
(-106, -3) = 0
(-151, -33) = 0
(-113, 123) = 0
(55, 69) = 1
(-167, -166) = 0
(-164, 47) = 0
(-24, -3) = 0
(-87, -133) = 0
(130, 146) = 1
(-146, -17) = 0
(-5, 21) = 0
(166, 12) = 1
(8, -58) = 1
(25, 153) = 1
(-47, -175) = 0
(-116, 91) = 0
(-143, 96) = 0
(76, -33) = 1
(129, -172) = 1
(-168, 77) = 0
(147, 98) = 1
(111, 128) = 1
(38, -64) = 1
(146, 174) = 1
(-120, -44) = 0
(-108, 187) = 0
(-178, 85) = 0
(-9, -190) = 0
(134, 102) = 1
(-167, 166) = 0
(11, 27) = 1
(-17, -190) = 0
(45, -19) = 1
(172, -176) = 1
(17, 148) = 1
(98, -146) = 1
(181, 52) = 1
(-188, 96) = 0
(76, -172) = 1
(87, -41) = 1
(-100, 43) = 0
(-172, -199) = 0
(43, -61) = 1
(13, 65) = 1
(-10, 50) = 0
(-181, 100) = 0
(180, 181) = 1
(-50, 122) = 0
(-24, 108) = 0
(-109, 82) = 0
(77, 30) = 1
(114, -59) = 1
(38, -86) = 1
(154, -112) = 1
(-134, 2) = 0
(-184, 114) = 0
(150, -106) = 1
(123, 65) = 1
(-74, -101) = 0
(188, 49) = 1
(-5, 129) = 0
(11, -8) = 1
(133, -117) = 1
(-113, -79) = 0
(131, -114) = 1
(-91, -48) = 0
(-16, 34) = 0
(-136, -162) = 0
(137, 3) = 1
(33, -5) = 1
(-81, -33) = 0
(-57, 41) = 0
(-155, 153) = 0
(-194, -176) = 0
(64, 132) = 1
(33, -107) = 1
(51, 52) = 1
(-188, -190) = 0
(-158, 57) = 0
(106, -20) = 1
(-109, 156) = 0
(-78, -171) = 0
(140, 89) = 1
(-20, 126) = 0
(-122, -116) = 0
(-64, -195) = 0
(149, 59) = 1
(-91, 55) = 0
(-200, 146) = 0
(-50, 169) = 0
(132, 168) = 1
(-114, -200) = 0
(54, 124) = 1
(106, 141) = 1
(-140, 163) = 0
(-20, 139) = 0
(12, -110) = 1
(78, -134) = 1
(-158, -142) = 0
(-148, 109) = 0
(-158, 87) = 0
(172, 74) = 1
(123, -105) = 1
(119, -93) = 1
(-130, -86) = 0
(74, -96) = 1
(-65, -134) = 0
(14, 101) = 1
(-64, 164) = 0
(10, -120) = 1
(8, 89) = 1
(0, -2) = 0
(-107, -2) = 0
(129, 92) = 1
(-157, -84) = 0
(-20, -86) = 0
(-1, -122) = 0
(14, -184) = 1
(-171, -122) = 0
(-73, -93) = 0
(140, -133) = 1
(-128, -191) = 0
(33, -185) = 1
(124, -119) = 1
(-40, 54) = 0
(-199, 139) = 0
(86, -65) = 1
(-175, 136) = 0
(-30, -60) = 0
(167, -23) = 1
(-97, 102) = 0
(142, -95) = 1
(-83, 151) = 0
(179, -197) = 1
(11, 155) = 1
(162, -44) = 1
(-149, 90) = 0
(-164, 73) = 0
(-32, -13) = 0
(6, -173) = 1
(-143, -34) = 0
(-11, 192) = 0
(2, -35) = 1
(164, -78) = 1
(-200, -157) = 0
(51, 10) = 1
(120, -126) = 1
(137, 103) = 1
(-185, -12) = 0
(-22, 59) = 0
(-120, 113) = 0
(84, 162) = 1
(-43, -107) = 0
(-8, -68) = 0
(118, 28) = 1
(-195, -188) = 0
(90, 14) = 1
(-13, -21) = 0
(-146, -111) = 0
(-161, 32) = 0
(85, -123) = 1
(-171, 78) = 0
(-121, -179) = 0
(99, 72) = 1
(82, -144) = 1
(110, -2) = 1
(128, -157) = 1
(-26, -2) = 0
(-30, 2) = 0
(168, -23) = 1
(-186, 3) = 0
(24, 73) = 1
(123, 89) = 1
(128, 147) = 1
(143, 174) = 1
(-176, -54) = 0
(-133, 153) = 0
(162, -63) = 1
(164, -166) = 1
(-189, 99) = 0
(-86, -109) = 0
(-33, -123) = 0
(-5, 171) = 0
(183, -194) = 1
(74, -17) = 1
(57, -106) = 1
(38, -136) = 1
(11, 112) = 1
(-28, 36) = 0
(67, -92) = 1
(-184, 138) = 0
(98, 76) = 1
(146, 57) = 1
(156, 6) = 1
(140, -52) = 1
(195, 84) = 1
(193, -32) = 1
(150, -69) = 1
(-27, -48) = 0
(16, -7) = 1
(-102, 83) = 0
(97, 60) = 1
(-177, 200) = 0
(-187, 105) = 0
(-63, 161) = 0
(110, -152) = 1
(-20, -70) = 0
(-56, 135) = 0
(-8, -82) = 0
(90, 176) = 1
(-22, -59) = 0
(155, 38) = 1
(-187, 72) = 0
(-162, -100) = 0
(-195, 16) = 0
(-23, 121) = 0
(-56, 78) = 0
(-179, 98) = 0
(-115, -108) = 0
(152, -32) = 1
(36, 172) = 1
(-34, 44) = 0
(17, 89) = 1
(138, -61) = 1
(-74, -24) = 0
(170, -39) = 1
(93, 132) = 1
(-141, -163) = 0
(130, 25) = 1
(-42, 56) = 0
(27, -54) = 1
(172, -59) = 1
(-30, 109) = 0
(-86, -105) = 0
(-6, 2) = 0
(-83, -107) = 0
(-90, 93) = 0
(98, 128) = 1
(0, -199) = 0
(199, -136) = 1
(169, 167) = 1
(16, -109) = 1
(14, -55) = 1
(-51, -54) = 0
(-55, 25) = 0
(-69, -162) = 0
(50, -192) = 1
(156, -131) = 1
(184, -151) = 1
(-145, 40) = 0
(103, -142) = 1
(160, 139) = 1
(-91, -147) = 0
(152, 122) = 1
(74, 172) = 1
(-43, -154) = 0
(55, 188) = 1
(-131, 132) = 0
(-142, -195) = 0
(-18, -47) = 0
(-198, -190) = 0
(-86, -60) = 0
(96, -184) = 1
(-50, -35) = 0
(139, -129) = 1
(146, 132) = 1
(-106, -199) = 0
(-196, -106) = 0
(-194, 60) = 0
(-121, 71) = 0
(32, 12) = 1
(139, -9) = 1
(-1, 24) = 1
(151, -147) = 1
(-97, 136) = 0
(81, 164) = 1
(-9, 58) = 0
(118, -60) = 1
(37, 165) = 1
(-88, -191) = 0
(57, 20) = 1
(-77, -42) = 0
(27, 194) = 1
(195, -150) = 1
(-115, 129) = 0
(-26, 21) = 0
(-175, 36) = 0
(188, 2) = 1
(192, -72) = 1
(11, -152) = 1
(-156, -174) = 0
(26, 128) = 1
(181, 147) = 1
(-23, 84) = 0
(-68, 48) = 0
(159, -156) = 1
(93, -41) = 1
(100, -123) = 1
(-116, -152) = 0
(168, -111) = 1
(117, 156) = 1
(163, 191) = 1
(-92, -78) = 0
(-127, -79) = 0
(-37, -156) = 0
(-60, -148) = 0
(-93, 8) = 0
(134, 52) = 1
(-5, -174) = 0
(83, 57) = 1
(79, 200) = 1
(-95, -113) = 0
(-147, -168) = 0
(-183, 68) = 0
(155, -11) = 1
(19, -9) = 1
(-173, 10) = 0
(106, 108) = 1
(-85, 120) = 0
(-7, -93) = 0
(2, 99) = 1
(-35, -40) = 0
(-95, -79) = 0
(-44, -115) = 0
(-86, 126) = 0
(120, 120) = 1
(-109, 29) = 0
(-192, 91) = 0
(175, 114) = 1
(38, -83) = 1
(137, -87) = 1
(26, -103) = 1
(87, 152) = 1
(-170, 14) = 0
(-121, 74) = 0
(34, -120) = 1
(-155, -63) = 0
(147, 95) = 1
(-3, -16) = 0
(-63, -2) = 0
(20, 184) = 1
(196, -147) = 1
(-77, 191) = 0
(120, -31) = 1
(177, -99) = 1
(120, 86) = 1
(-198, -127) = 0
(-13, 190) = 0
(-71, -133) = 0
(-138, -113) = 0
(-138, -24) = 0
(-198, 5) = 0
(86, -21) = 1
(172, -24) = 1
(-189, -93) = 0
(-39, 30) = 0
(142, 83) = 1
(140, 88) = 1
(-47, 86) = 0
(32, 58) = 1
(-140, -102) = 0
(-125, -197) = 0
(180, 73) = 1
(87, -120) = 1
(7, -49) = 1
(130, 200) = 1
(-15, 85) = 0
(-3, 76) = 0
(91, -3) = 1
(127, 18) = 1
(-85, 16) = 0
(181, 8) = 1
(-72, 125) = 0
(-32, 170) = 0
(177, 34) = 1
(193, -31) = 1
(-1, -55) = 0
(-168, -200) = 0
(-50, 103) = 0
(-50, -123) = 0
(-114, -111) = 0
(113, 3) = 1
(85, 83) = 1
(152, 13) = 1
(115, -62) = 1
(-78, -8) = 0
(-115, 127) = 0
(-56, 130) = 0
(112, -165) = 1
(-194, -36) = 0
(-100, 68) = 0
(-130, 109) = 0
(156, -158) = 1
(-3, 83) = 0
(142, 13) = 1
(-187, -45) = 0
(-174, -11) = 0
(0, 102) = 1
(182, 153) = 1
(71, 197) = 1
(36, -115) = 1
(-197, -184) = 0
(-99, -31) = 0
(183, 168) = 1
(-177, 91) = 0
(-40, -127) = 0
(59, 107) = 1
(-156, 7) = 0
(66, 52) = 1
(2, 147) = 1
(-109, -157) = 0
(-172, -30) = 0
(195, 93) = 1
(16, -104) = 1
(117, -111) = 1
(22, 182) = 1
(-168, 113) = 0
(-84, 150) = 0
(-115, -122) = 0
(142, -57) = 1
(17, -186) = 1
(-69, -13) = 0
(-102, -123) = 0
(-95, -142) = 0
(-31, -60) = 0
(48, 176) = 1
(56, -67) = 1
(-185, 163) = 0
(12, 44) = 1
(-179, -72) = 0
(-64, -171) = 0
(61, 96) = 1
(-33, -192) = 0
(-105, -183) = 0
(100, -24) = 1
(-130, -21) = 0
(192, 41) = 1
(-191, 1) = 0
(-70, -130) = 0
(180, -37) = 1
(68, 148) = 1
(68, 161) = 1
(-145, 152) = 0
(-167, -40) = 0
(128, -119) = 1
(182, -159) = 1
(-190, 83) = 0
(33, -145) = 1
(80, 193) = 1
(-19, -156) = 0
(62, -30) = 1
(78, 135) = 1
(150, -20) = 1
(87, -58) = 1
(-149, 82) = 0
(167, -119) = 1
(2, -28) = 1
(-178, 144) = 0
(161, -97) = 1
(-117, -89) = 0
(162, -37) = 1
(-152, -65) = 0
(129, -158) = 1
(66, 125) = 1
(-113, 8) = 0
(-83, 74) = 0
(13, -19) = 1
(-161, -109) = 0
(200, 38) = 1
(-139, -40) = 0
(-63, -134) = 0
(-198, -44) = 0
